SYMBOL	ENSID	CGC	CHROMOSOME	STRAND	LENGTH	TOTAL_MUT	CLUSTERED_MUT	CLUSTERS	SIM_CLUSTERS	SCORE	P_EMPIRICAL	Q_EMPIRICAL	P_ANALYTICAL	Q_ANALYTICAL	P_TOPCLUSTER	Q_TOPCLUSTER
CDC14A	ENSG00000079335	False	1	+	2035	2	0	0		0						
COL11A1	ENSG00000060718	False	1	-	5610	4	0	0		0						
AMY2A	ENSG00000243480	False	1	+	1533	2	0	0		0						
NTNG1	ENSG00000162631	False	1	+	1770	5	0	0		0						
CELSR2	ENSG00000143126	False	1	+	8769	2	0	0		0						
AMPD1	ENSG00000116748	False	1	-	2340	3	0	0		0						
NGF	ENSG00000134259	False	1	-	723	3	0	0		0						
SPAG17	ENSG00000155761	False	1	-	6677	4	0	0		0						
ANKRD35	ENSG00000198483	False	1	+	3003	2	0	0		0						
ADAMTSL4	ENSG00000143382	False	1	+	3363	3	0	0		0						
SNX27	ENSG00000143376	False	1	+	1661	2	0	0		0						
CELF3	ENSG00000159409	False	1	-	1439	2	0	0		0						
FLG	ENSG00000143631	False	1	-	12183	9	0	0		0						
FLG2	ENSG00000143520	False	1	-	7173	2	0	0		0						
CRNN	ENSG00000143536	False	1	-	1485	3	0	0		0						
GATAD2B	ENSG00000143614	False	1	-	1779	2	0	0		0						
ATP8B2	ENSG00000143515	False	1	+	3967	2	0	0		0						
CHRNB2	ENSG00000160716	False	1	+	1506	2	0	0		0						
GBA	ENSG00000177628	False	1	-	1608	2	0	0		0						
ASH1L	ENSG00000116539	False	1	-	9018	2	0	0		0						
ARHGEF11	ENSG00000132694	False	1	-	4739	3	0	0		0						
CD5L	ENSG00000073754	False	1	-	1041	2	0	0		0						
CD1D	ENSG00000158473	False	1	+	1005	2	0	0		0						
OR10K2	ENSG00000180708	False	1	-	936	3	0	0		0						
OR10K1	ENSG00000173285	False	1	+	939	2	0	0		0						
OR6Y1	ENSG00000197532	False	1	-	975	2	0	0		0						
ADAMTS4	ENSG00000158859	False	1	-	2571	3	0	0		0						
OLFML2B	ENSG00000162745	False	1	-	2253	2	0	0		0						
ADCY10	ENSG00000143199	False	1	-	4917	2	0	0		0						
F5	ENSG00000198734	False	1	-	6687	4	0	0		0						
SELP	ENSG00000174175	False	1	-	2496	2	0	0		0						
TNN	ENSG00000120332	False	1	+	3897	2	0	0		0						
TNR	ENSG00000116147	False	1	-	4074	4	0	0		0						
PAPPA2	ENSG00000116183	False	1	+	5423	4	0	0		0						
ASTN1	ENSG00000152092	False	1	-	3944	5	0	0		0						
BRINP2	ENSG00000198797	False	1	+	2349	3	0	0		0						
CEP350	ENSG00000135837	False	1	+	9598	3	0	0		0						
XPR1	ENSG00000143324	False	1	+	2088	2	0	0		0						
FAM129A	ENSG00000135842	False	1	-	2822	2	0	0		0						
HMCN1	ENSG00000143341	False	1	+	16905	6	0	0		0						
BRINP3	ENSG00000162670	False	1	-	2298	3	0	0		0						
CFH	ENSG00000000971	False	1	+	3704	2	0	0		0						
ASPM	ENSG00000066279	False	1	-	10431	4	0	0		0						
CACNA1S	ENSG00000081248	False	1	-	5619	2	0	0		0						
RNPEP	ENSG00000176393	False	1	+	2004	2	0	0		0						
KDM5B	ENSG00000117139	False	1	-	4740	2	0	0		0						
CYB5R1	ENSG00000159348	False	1	-	1052	2	0	0		0						
LRRN2	ENSG00000170382	False	1	-	2139	3	0	0		0						
KLHDC8A	ENSG00000162873	False	1	-	1087	3	0	0		0						
CR2	ENSG00000117322	False	1	+	3276	4	0	0		0						
CR1	ENSG00000203710	False	1	+	7473	2	0	0		0						
PLXNA2	ENSG00000076356	False	1	-	5682	2	0	0		0						
USH2A	ENSG00000042781	False	1	-	15695	7	0	0		0						
HLX	ENSG00000136630	False	1	+	1594	2	0	0		0						
MIA3	ENSG00000154305	False	1	+	5915	2	0	0		0						
TLR5	ENSG00000187554	False	1	-	2574	2	0	0		0						
SUSD4	ENSG00000143502	False	1	-	1830	2	0	0		0						
CNIH3	ENSG00000143786	False	1	+	480	3	0	0		0						
WNT3A	ENSG00000154342	False	1	+	1156	4	0	0		0						
TAF5L	ENSG00000135801	False	1	-	1880	2	0	0		0						
DISC1	ENSG00000162946	False	1	+	2964	2	0	0		0						
MLK4	ENSG00000143674	False	1	+	3156	6	0	0		0						
RYR2	ENSG00000198626	False	1	+	15003	5	0	0		0						
FMN2	ENSG00000155816	False	1	+	5201	5	0	0		0						
CHML	ENSG00000203668	False	1	-	1968	3	0	0		0						
PLD5	ENSG00000180287	False	1	-	1618	2	0	0		0						
KIF26B	ENSG00000162849	False	1	+	6347	3	0	0		0						
NLRP3	ENSG00000162711	False	1	+	3108	2	0	0		0						
OR2G3	ENSG00000177476	False	1	+	927	2	0	0		0						
OR6F1	ENSG00000169214	False	1	-	924	2	0	0		0						
OR1C1	ENSG00000221888	False	1	-	942	2	0	0		0						
OR14A16	ENSG00000196772	False	1	-	927	2	0	0		0						
OR11L1	ENSG00000197591	False	1	-	966	2	0	0		0						
TRIM58	ENSG00000162722	False	1	+	1458	3	0	0		0						
OR2L2	ENSG00000203663	False	1	+	936	2	0	0		0						
OR2M5	ENSG00000162727	False	1	+	936	3	0	0		0						
OR2M4	ENSG00000171180	False	1	+	933	3	0	0		0						
ADARB2	ENSG00000185736	False	10	-	2426	2	0	0		0						
FAM208B	ENSG00000108021	False	10	+	7289	2	0	0		0						
GDI2	ENSG00000057608	False	10	-	1392	2	0	0		0						
IL2RA	ENSG00000134460	False	10	-	816	2	0	0		0						
ITIH5	ENSG00000123243	False	10	-	3039	2	0	0		0						
CUBN	ENSG00000107611	False	10	-	10954	5	0	0		0						
MRC1L1	ENSG00000183748	False	10	+	4455	2	0	0		0						
NEBL	ENSG00000078114	False	10	-	3503	2	0	0		0						
ARMC3	ENSG00000165309	False	10	+	2635	2	0	0		0						
KIAA1217	ENSG00000120549	False	10	+	5958	3	0	0		0						
ARHGAP21	ENSG00000107863	False	10	-	6137	2	0	0		0						
MYO3A	ENSG00000095777	False	10	+	4962	4	0	0		0						
PTCHD3	ENSG00000182077	False	10	-	2301	2	0	0		0						
MKX	ENSG00000150051	False	10	-	1090	2	0	0		0						
KIAA1462	ENSG00000165757	False	10	-	4077	2	0	0		0						
ANKRD30A	ENSG00000148513	False	10	+	4380	3	0	0		0						
RASGEF1A	ENSG00000198915	False	10	-	1492	2	0	0		0						
RBP3	ENSG00000107618	False	10	-	3741	3	0	0		0						
FRMPD2	ENSG00000170324	False	10	-	3946	2	0	0		0						
VSTM4	ENSG00000165633	False	10	-	1076	2	0	0		0						
C10orf71	ENSG00000177354	False	10	+	4388	4	0	0		0						
CHAT	ENSG00000070748	False	10	+	2296	2	0	0		0						
OGDHL	ENSG00000197444	False	10	-	3030	2	0	0		0						
PCDH15	ENSG00000150275	False	10	-	7530	7	0	0		0						
ANK3	ENSG00000151150	False	10	-	13914	4	0	0		0						
TMEM26	ENSG00000196932	False	10	-	1263	2	0	0		0						
RTKN2	ENSG00000182010	False	10	-	1954	2	0	0		0						
CDH23	ENSG00000107736	False	10	+	10820	2	0	0		0						
P4HA1	ENSG00000122884	False	10	-	1677	4	0	0		0						
ANXA11	ENSG00000122359	False	10	-	1602	3	0	0		0						
CCSER2	ENSG00000107771	False	10	+	3313	2	0	0		0						
GRID1	ENSG00000182771	False	10	-	3027	3	0	0		0						
MMRN2	ENSG00000173269	False	10	-	2933	2	0	0		0						
HECTD2	ENSG00000165338	False	10	+	2361	2	0	0		0						
PPP1R3C	ENSG00000119938	False	10	-	951	2	0	0		0						
BTAF1	ENSG00000095564	False	10	+	5547	2	0	0		0						
PLCE1	ENSG00000138193	False	10	+	7188	2	0	0		0						
SLIT1	ENSG00000187122	False	10	-	4774	3	0	0		0						
ABCC2	ENSG00000023839	False	10	+	4647	2	0	0		0						
PKD2L1	ENSG00000107593	False	10	-	2415	2	0	0		0						
SEC31B	ENSG00000075826	False	10	-	3579	2	0	0		0						
PSD	ENSG00000059915	False	10	-	3072	4	0	0		0						
INA	ENSG00000148798	False	10	+	1497	2	0	0		0						
PDCD11	ENSG00000148843	False	10	+	5613	2	0	0		0						
CCDC147	ENSG00000120051	False	10	+	2661	2	0	0		0						
SORCS3	ENSG00000156395	False	10	+	3666	2	0	0		0						
SORCS1	ENSG00000108018	False	10	-	3727	2	0	0		0						
ABLIM1	ENSG00000099204	False	10	-	2522	2	0	0		0						
ATRNL1	ENSG00000107518	False	10	+	4229	3	0	0		0						
DMBT1	ENSG00000187908	False	10	+	7626	3	0	0		0						
GPR26	ENSG00000154478	False	10	+	1011	2	0	0		0						
CPXM2	ENSG00000121898	False	10	-	2268	3	0	0		0						
C10orf90	ENSG00000154493	False	10	-	2517	2	0	0		0						
DOCK1	ENSG00000150760	False	10	+	5595	2	0	0		0						
FOXI2	ENSG00000186766	False	10	+	954	2	0	0		0						
PTPRE	ENSG00000132334	False	10	+	2135	3	0	0		0						
TCERG1L	ENSG00000176769	False	10	-	1758	2	0	0		0						
KNDC1	ENSG00000171798	False	10	+	5292	3	0	0		0						
IRF7	ENSG00000185507	False	11	-	1568	2	0	0		0						
MUC2	ENSG00000198788	False	11	+	8498	3	0	0		0						
MUC5AC	ENSG00000215182	False	11	+	1871	2	0	0		0						
MUC5B	ENSG00000117983	False	11	+	17321	3	0	0		0						
HBE1	ENSG00000213931	False	11	-	441	2	0	0		0						
OR51B5	ENSG00000242180	False	11	-	936	2	0	0		0						
CNGA4	ENSG00000132259	False	11	+	1826	3	0	0		0						
DNHD1	ENSG00000179532	False	11	+	14265	2	0	0		0						
RRP8	ENSG00000132275	False	11	-	1368	2	0	0		0						
DCHS1	ENSG00000166341	False	11	-	9894	4	0	0		0						
RBMXL2	ENSG00000170748	False	11	+	1176	2	0	0		0						
NLRP10	ENSG00000182261	False	11	-	1965	2	0	0		0						
AMPD3	ENSG00000133805	False	11	+	2344	2	0	0		0						
MRVI1	ENSG00000072952	False	11	-	2781	2	0	0		0						
GALNT18	ENSG00000110328	False	11	-	1821	2	0	0		0						
MICAL2	ENSG00000133816	False	11	+	3645	2	0	0		0						
ARNTL	ENSG00000133794	False	11	+	2158	2	0	0		0						
CYP2R1	ENSG00000186104	False	11	-	1503	2	0	0		0						
KCNC1	ENSG00000129159	False	11	+	1784	2	0	0		0						
IGSF22	ENSG00000179057	False	11	-	3978	3	0	0		0						
PTPN5	ENSG00000110786	False	11	-	1842	2	0	0		0						
SLC6A5	ENSG00000165970	False	11	+	2391	2	0	0		0						
ANO5	ENSG00000171714	False	11	+	2739	2	0	0		0						
ANO3	ENSG00000134343	False	11	+	2970	3	0	0		0						
KCNA4	ENSG00000182255	False	11	-	1959	3	0	0		0						
HIPK3	ENSG00000110422	False	11	+	3645	2	0	0		0						
ABTB2	ENSG00000166016	False	11	-	3075	2	0	0		0						
CD44	ENSG00000026508	False	11	+	2259	2	0	0		0						
RAG1	ENSG00000166349	False	11	+	3129	2	0	0		0						
AGBL2	ENSG00000165923	False	11	-	2850	2	0	0		0						
OR4A47	ENSG00000237388	False	11	+	927	2	0	0		0						
ZFP91	ENSG00000186660	False	11	+	1710	2	0	0		0						
GIF	ENSG00000134812	False	11	-	1255	2	0	0		0						
DDB1	ENSG00000167986	False	11	-	3649	2	0	0		0						
BEST1	ENSG00000167995	False	11	+	2211	2	0	0		0						
AHNAK	ENSG00000124942	False	11	-	17821	2	0	0		0						
HRASLS5	ENSG00000168004	False	11	-	837	2	0	0		0						
RARRES3	ENSG00000133321	False	11	+	592	2	0	0		0						
RTN3	ENSG00000133318	False	11	+	3364	3	0	0		0						
CCDC88B	ENSG00000168071	False	11	+	4894	3	0	0		0						
SLC22A11	ENSG00000168065	False	11	+	1650	2	0	0		0						
NRXN2	ENSG00000110076	False	11	-	5444	3	0	0		0						
SIPA1	ENSG00000213445	False	11	+	3126	3	0	0		0						
CTSF	ENSG00000174080	False	11	-	1452	2	0	0		0						
SPTBN2	ENSG00000173898	False	11	-	7326	2	0	0		0						
PC	ENSG00000173599	False	11	-	3753	2	0	0		0						
ARAP1	ENSG00000186635	False	11	-	4640	3	0	0		0						
ARHGEF17	ENSG00000110237	False	11	+	6424	4	0	0		0						
UVRAG	ENSG00000198382	False	11	+	2162	2	0	0		0						
USP35	ENSG00000118369	False	11	+	3058	2	0	0		0						
TENM4	ENSG00000149256	False	11	-	8388	2	0	0		0						
TYR	ENSG00000077498	False	11	+	1587	2	0	0		0						
NOX4	ENSG00000086991	False	11	-	1941	2	0	0		0						
TRIM49C	ENSG00000204449	False	11	+	1956	3	0	0		0						
TRPC6	ENSG00000137672	False	11	-	2793	3	0	0		0						
MMP3	ENSG00000149968	False	11	-	1463	2	0	0		0						
DYNC2H1	ENSG00000187240	False	11	+	12942	4	0	0		0						
GRIA4	ENSG00000152578	False	11	+	3152	2	0	0		0						
ELMOD1	ENSG00000110675	False	11	+	1002	2	0	0		0						
NPAT	ENSG00000149308	False	11	-	4302	2	0	0		0						
C11orf87	ENSG00000185742	False	11	+	591	2	0	0		0						
ARHGAP20	ENSG00000137727	False	11	-	3646	2	0	0		0						
PPP2R1B	ENSG00000137713	False	11	-	2140	2	0	0		0						
NCAM1	ENSG00000149294	False	11	+	3065	4	0	0		0						
DRD2	ENSG00000149295	False	11	-	1339	2	0	0		0						
DSCAML1	ENSG00000177103	False	11	-	6339	7	0	0		0						
IFT46	ENSG00000118096	False	11	-	1065	2	0	0		0						
GRIK4	ENSG00000149403	False	11	+	2868	2	0	0		0						
TECTA	ENSG00000109927	False	11	+	6465	4	0	0		0						
OR4D5	ENSG00000171014	False	11	+	954	2	0	0		0						
OR10G9	ENSG00000236981	False	11	+	933	3	0	0		0						
OR8B12	ENSG00000170953	False	11	-	930	2	0	0		0						
ESAM	ENSG00000149564	False	11	-	1274	2	0	0		0						
ROBO3	ENSG00000154134	False	11	+	4252	2	0	0		0						
ARHGAP32	ENSG00000134909	False	11	-	6332	2	0	0		0						
NFRKB	ENSG00000170322	False	11	-	4006	2	0	0		0						
ADAMTS15	ENSG00000166106	False	11	+	2850	3	0	0		0						
NTM	ENSG00000182667	False	11	+	1252	2	0	0		0						
OPCML	ENSG00000183715	False	11	-	1123	2	0	0		0						
NCAPD3	ENSG00000151503	False	11	-	4635	2	0	0		0						
B3GAT1	ENSG00000109956	False	11	-	1041	2	0	0		0						
CACNA1C	ENSG00000151067	False	12	+	7326	5	0	0		0						
KCNA1	ENSG00000111262	False	12	+	1485	2	0	0		0						
KCNA5	ENSG00000130037	False	12	+	1839	3	0	0		0						
NTF3	ENSG00000185652	False	12	+	810	3	0	0		0						
VWF	ENSG00000110799	False	12	-	8656	2	0	0		0						
C1S	ENSG00000182326	False	12	+	2064	3	0	0		0						
C1R	ENSG00000159403	False	12	-	2006	2	0	0		0						
CD163L1	ENSG00000177675	False	12	-	4419	2	0	0		0						
CLEC1B	ENSG00000165682	False	12	-	709	2	0	0		0						
KLRC3	ENSG00000205810	False	12	-	858	2	0	0		0						
NKG2-E	ENSG00000255641	False	12	-	720	2	0	0		0						
GRIN2B	ENSG00000273079	False	12	-	4452	2	0	0		0						
PTPRO	ENSG00000151490	False	12	+	3661	2	0	0		0						
PLEKHA5	ENSG00000052126	False	12	+	3951	2	0	0		0						
PDE3A	ENSG00000172572	False	12	+	3423	3	0	0		0						
SLCO1C1	ENSG00000139155	False	12	+	2239	2	0	0		0						
SLCO1B3	ENSG00000111700	False	12	+	2585	3	0	0		0						
LST3	ENSG00000257046	False	12	+	3567	3	0	0		0						
GYS2	ENSG00000111713	False	12	-	2109	2	0	0		0						
ABCC9	ENSG00000069431	False	12	-	4927	4	0	0		0						
SOX5	ENSG00000134532	False	12	-	2323	2	0	0		0						
LRRK2	ENSG00000188906	False	12	+	7617	2	0	0		0						
CNTN1	ENSG00000018236	False	12	+	3131	2	0	0		0						
PDZRN4	ENSG00000165966	False	12	+	3240	2	0	0		0						
ADAMTS20	ENSG00000173157	False	12	-	5958	3	0	0		0						
TMEM117	ENSG00000139173	False	12	+	1542	2	0	0		0						
NELL2	ENSG00000184613	False	12	-	2809	3	0	0		0						
ANO6	ENSG00000177119	False	12	+	3070	2	0	0		0						
KCNH3	ENSG00000135519	False	12	+	3249	2	0	0		0						
FMNL3	ENSG00000161791	False	12	-	3203	2	0	0		0						
ESPL1	ENSG00000135476	False	12	+	6360	2	0	0		0						
HOXC12	ENSG00000123407	False	12	+	846	2	0	0		0						
LRP1	ENSG00000123384	False	12	+	13846	4	0	0		0						
AGAP2	ENSG00000135439	False	12	-	3747	2	0	0		0						
SRGAP1	ENSG00000196935	False	12	+	3289	2	0	0		0						
C12orf66	ENSG00000174206	False	12	-	1406	2	0	0		0						
MDM1	ENSG00000111554	False	12	-	2417	2	0	0		0						
NAV3	ENSG00000067798	False	12	+	7299	2	0	0		0						
OTOGL	ENSG00000165899	False	12	+	7071	3	0	0		0						
LIN7A	ENSG00000111052	False	12	-	783	2	0	0		0						
ACSS3	ENSG00000111058	False	12	+	2058	2	0	0		0						
PPFIA2	ENSG00000139220	False	12	-	3977	2	0	0		0						
PLXNC1	ENSG00000136040	False	12	+	4726	2	0	0		0						
ANKS1B	ENSG00000185046	False	12	-	4077	2	0	0		0						
TDG	ENSG00000139372	False	12	+	1241	2	0	0		0						
BTBD11	ENSG00000151136	False	12	+	3481	5	0	0		0						
TRPV4	ENSG00000111199	False	12	-	2613	3	0	0		0						
TBX5	ENSG00000089225	False	12	-	1619	2	0	0		0						
KSR2	ENSG00000171435	False	12	-	2927	3	0	0		0						
LRRC43	ENSG00000158113	False	12	+	1968	2	0	0		0						
PITPNM2	ENSG00000090975	False	12	-	4405	3	0	0		0						
DNAH10	ENSG00000197653	False	12	+	13670	5	0	0		0						
TMEM132D	ENSG00000151952	False	12	-	3354	4	0	0		0						
FZD10	ENSG00000111432	False	12	+	1743	4	0	0		0						
RIMBP2	ENSG00000060709	False	12	-	3165	3	0	0		0						
GOLGA3	ENSG00000090615	False	12	-	4656	2	0	0		0						
TUBA3C	ENSG00000198033	False	13	-	1350	3	0	0		0						
SACS	ENSG00000151835	False	13	-	13802	4	0	0		0						
TNFRSF19	ENSG00000127863	False	13	+	1275	2	0	0		0						
ATP12A	ENSG00000075673	False	13	+	3135	6	0	0		0						
RNF17	ENSG00000132972	False	13	+	4891	2	0	0		0						
CENPJ	ENSG00000151849	False	13	-	4055	3	0	0		0						
PABPC3	ENSG00000151846	False	13	+	1893	2	0	0		0						
LNX2	ENSG00000139517	False	13	-	2070	2	0	0		0						
FLT1	ENSG00000102755	False	13	-	4191	2	0	0		0						
MTUS2	ENSG00000132938	False	13	+	4191	4	0	0		0						
FRY	ENSG00000073910	False	13	+	9115	3	0	0		0						
PDS5B	ENSG00000083642	False	13	+	4341	2	0	0		0						
SOHLH2	ENSG00000120669	False	13	-	1588	2	0	0		0						
CCDC169-SOHLH2	ENSG00000250709	False	13	-	1506	2	0	0		0						
TRPC4	ENSG00000133107	False	13	-	2946	2	0	0		0						
FREM2	ENSG00000150893	False	13	+	9507	3	0	0		0						
KIAA0226L	ENSG00000102445	False	13	-	2123	2	0	0		0						
LRCH1	ENSG00000136141	False	13	+	2397	2	0	0		0						
HTR2A	ENSG00000102468	False	13	-	1573	2	0	0		0						
ATP7B	ENSG00000123191	False	13	-	4395	2	0	0		0						
SUGT1	ENSG00000165416	False	13	+	1114	2	0	0		0						
PCDH8	ENSG00000136099	False	13	-	3210	2	0	0		0						
PCDH17	ENSG00000118946	False	13	+	3477	2	0	0		0						
KLHL1	ENSG00000150361	False	13	-	2244	2	0	0		0						
DCT	ENSG00000080166	False	13	-	1656	2	0	0		0						
UGGT2	ENSG00000102595	False	13	-	4643	3	0	0		0						
DOCK9	ENSG00000088387	False	13	-	6874	2	0	0		0						
TPP2	ENSG00000134900	False	13	+	3786	3	0	0		0						
MYO16	ENSG00000041515	False	13	+	5661	5	0	0		0						
IRS2	ENSG00000185950	False	13	-	4014	2	0	0		0						
COL4A2	ENSG00000134871	False	13	+	5136	3	0	0		0						
MCF2L	ENSG00000126217	False	13	+	5044	2	0	0		0						
RASA3	ENSG00000185989	False	13	-	2502	2	0	0		0						
POTEG	ENSG00000222036	False	14	+	1524	2	0	0		0						
POTEM	ENSG00000187537	False	14	-	1524	3	0	0		0						
OR4Q3	ENSG00000182652	False	14	+	939	3	0	0		0						
TEP1	ENSG00000129566	False	14	-	7881	2	0	0		0						
CHD8	ENSG00000100888	False	14	-	7869	2	0	0		0						
MYH6	ENSG00000197616	False	14	-	5817	2	0	0		0						
MYH7	ENSG00000092054	False	14	-	5805	3	0	0		0						
DHRS2	ENSG00000100867	False	14	+	952	2	0	0		0						
DHRS4	ENSG00000157326	False	14	+	900	2	0	0		0						
LTB4R	ENSG00000213903	False	14	+	1056	2	0	0		0						
NYNRIN	ENSG00000205978	False	14	+	5694	2	0	0		0						
FOXG1	ENSG00000176165	False	14	+	1467	2	0	0		0						
AKAP6	ENSG00000151320	False	14	+	7287	5	0	0		0						
NPAS3	ENSG00000151322	False	14	+	3048	3	0	0		0						
LRFN5	ENSG00000165379	False	14	+	2157	2	0	0		0						
FAM179B	ENSG00000198718	False	14	+	5322	2	0	0		0						
MDGA2	ENSG00000139915	False	14	-	3013	2	0	0		0						
MDGA2	ENSG00000272781	False	14	-	3075	2	0	0		0						
DDHD1	ENSG00000100523	False	14	-	2721	2	0	0		0						
KIAA0586	ENSG00000100578	False	14	+	4932	2	0	0		0						
DAAM1	ENSG00000100592	False	14	+	3249	2	0	0		0						
L3HYPDH	ENSG00000126790	False	14	-	1071	2	0	0		0						
SYT16	ENSG00000139973	False	14	+	2024	3	0	0		0						
KCNH5	ENSG00000140015	False	14	-	3062	2	0	0		0						
SYNE2	ENSG00000054654	False	14	+	21726	4	0	0		0						
ESR2	ENSG00000140009	False	14	-	1865	2	0	0		0						
SPTB	ENSG00000070182	False	14	-	7155	2	0	0		0						
ZFYVE26	ENSG00000072121	False	14	-	7731	3	0	0		0						
GALNT16	ENSG00000100626	False	14	+	1761	2	0	0		0						
SLC8A3	ENSG00000100678	False	14	-	3040	3	0	0		0						
LTBP2	ENSG00000119681	False	14	-	5463	2	0	0		0						
NRXN3	ENSG00000021645	False	14	+	4589	5	0	0		0						
FLRT2	ENSG00000185070	False	14	+	1980	3	0	0		0						
UNC79	ENSG00000133958	False	14	+	7971	2	0	0		0						
EML1	ENSG00000066629	False	14	+	2650	3	0	0		0						
DIO3	ENSG00000197406	False	14	+	912	3	0	0		0						
MOK	ENSG00000080823	False	14	-	1481	2	0	0		0						
KIF26A	ENSG00000066735	False	14	+	5646	2	0	0		0						
AHNAK2	ENSG00000185567	False	14	-	17385	2	0	0		0						
NPAP1	ENSG00000185823	False	15	+	3468	3	0	0		0						
ATP10A	ENSG00000206190	False	15	-	4665	8	0	0		0						
GABRB3	ENSG00000166206	False	15	-	1774	3	0	0		0						
OCA2	ENSG00000104044	False	15	-	2567	2	0	0		0						
HERC2	ENSG00000128731	False	15	-	14502	3	0	0		0						
APBA2	ENSG00000034053	False	15	+	2247	6	0	0		0						
TRPM1	ENSG00000134160	False	15	-	5124	2	0	0		0						
RYR3	ENSG00000198838	False	15	+	14610	7	0	0		0						
THBS1	ENSG00000137801	False	15	+	3510	2	0	0		0						
DLL4	ENSG00000128917	False	15	+	2055	2	0	0		0						
MGA	ENSG00000174197	False	15	+	9355	2	0	0		0						
SPTBN5	ENSG00000137877	False	15	-	11022	2	0	0		0						
PPIP5K1	ENSG00000168781	False	15	-	4602	2	0	0		0						
DUOXA2	ENSG00000140274	False	15	+	960	2	0	0		0						
SEMA6D	ENSG00000137872	False	15	+	3262	2	0	0		0						
FBN1	ENSG00000166147	False	15	-	8614	4	0	0		0						
SECISBP2L	ENSG00000138593	False	15	-	3335	2	0	0		0						
UNC13C	ENSG00000137766	False	15	+	6701	3	0	0		0						
VPS13C	ENSG00000129003	False	15	-	11280	2	0	0		0						
TLN2	ENSG00000171914	False	15	+	7746	5	0	0		0						
HERC1	ENSG00000103657	False	15	-	14583	2	0	0		0						
IGDCC4	ENSG00000103742	False	15	-	3750	2	0	0		0						
SKOR1	ENSG00000188779	False	15	+	3560	2	0	0		0						
MYO9A	ENSG00000066933	False	15	-	7987	2	0	0		0						
CELF6	ENSG00000140488	False	15	-	1498	2	0	0		0						
NEO1	ENSG00000067141	False	15	+	4443	2	0	0		0						
HCN4	ENSG00000138622	False	15	-	3609	4	0	0		0						
ISLR2	ENSG00000167178	False	15	+	2235	2	0	0		0						
CYP11A1	ENSG00000140459	False	15	-	1610	2	0	0		0						
CYP1A1	ENSG00000140465	False	15	-	1537	2	0	0		0						
LMAN1L	ENSG00000140506	False	15	+	1641	3	0	0		0						
CSPG4	ENSG00000173546	False	15	-	6966	2	0	0		0						
RASGRF1	ENSG00000058335	False	15	-	3819	3	0	0		0						
KIAA1199	ENSG00000103888	False	15	+	4084	2	0	0		0						
CPEB1	ENSG00000214575	False	15	-	2008	2	0	0		0						
FSD2	ENSG00000186628	False	15	-	2247	2	0	0		0						
BNC1	ENSG00000169594	False	15	-	3060	2	0	0		0						
ADAMTSL3	ENSG00000156218	False	15	+	5109	3	0	0		0						
AKAP13	ENSG00000170776	False	15	+	8715	2	0	0		0						
ACAN	ENSG00000157766	False	15	+	7994	3	0	0		0						
ST8SIA2	ENSG00000140557	False	15	+	1127	2	0	0		0						
RGMA	ENSG00000182175	False	15	-	1409	3	0	0		0						
WDR90	ENSG00000161996	False	16	+	5611	2	0	0		0						
SSTR5	ENSG00000162009	False	16	+	1110	2	0	0		0						
